// アイテム価格データ（item_db.txtのデータにオーバーライドされます）
//ID,Name,Jname,Price,Sell,Not_DC,Not_OC
7122,,熱い毛,,,,
7123,,ドラゴンの皮,,,,
7124,,砂の塊,,,,
7125,,さそりニッパ,,,,
7126,,でっかいゼロピー,,,,
7127,,アルコール製造の書,,,,
7128,,ファイアーボトル製造の書,,,,
7129,,アシッドボトル製造の書,,,,
7130,,プラントボトル製造の書,,,,
7131,,マインボトル製造の書,,,,
7132,,コーティング薬製造の書,,,,
7133,,スリムポーション製造の書,,,,
7134,,乳鉢,,,,
7135,,ファイアーボトル,,,,
7136,,アシッドボトル,,,,
7137,,プラントボトル,,,,
7138,,マインボトル,,,,
7139,,コーティング薬,,,,
7140,,生命の種子,,,,
7141,,イグドラシルの露,,,,
7142,,エンブリオ,,,,
7143,,飼育ポット,,,,
7144,,ポーション製造の書,,,,
7145,,ラグナロクＴシャツ,,,,
7146,,バカンスチケット,,,,
7147,,ジャスミン,,,,
7148,,母さんの手紙,,,,
9001,Poring_Egg,ポリンの卵,20,,,
9002,Drops_Egg,ドロップスの卵,20,,,
9003,Poporing_Egg,ポポリンの卵,20,,,
9004,Lunatic_Egg,ルナティックの卵,20,,,
9005,Picky_Egg,ピッキの卵,20,,,
9006,Chonchon_Egg,チョンチョンの卵,20,,,
9007,Steel_Chonchon_Egg,スチールチョンチョンの卵,20,,,
9008,Hunter_Fly_Egg,ハンターフライの卵,20,,,
9009,Savage_Bebe_Egg,サベージべべの卵,20,,,
9010,Baby_Desert_Wolf_Egg,子供デザートウルフの卵,20,,,
9011,Rocker_Egg,ロッカーの卵,20,,,
9012,Spore_Egg,スポアの卵,20,,,
9013,Poison_Spore_Egg,ポイズンスポアの卵,20,,,
9014,PecoPeco_Egg,ペコペコの卵,20,,,
9015,Smokie_Egg,スモーキーの卵,20,,,
9016,Yoyo_Egg,ヨーヨーの卵,20,,,
9017,Orc_Warrior_Egg,オークウォーリアーの卵,20,,,
9018,Munak_Egg,ムナックの卵,20,,,
9019,Dokkaebi_Egg,ドケビの卵,20,,,
9020,Sohee_Egg,ソヒーの卵,20,,,
9021,Isis_Egg,イシスの卵,20,,,
9022,Green_Petite_Egg,緑のプティットの卵,20,,,
9023,Deviruchi_Egg,デビルチの卵,20,,,
9024,Bapho_Jr._Egg,バフォメット.Jrの卵,20,,,
9025,Bongun_Egg,ボンゴンの卵,20,,,
10001,Skull_Helm,動物の頭蓋兜,20,,,
10002,Monster_Oxygen_Mask,モンスター酸素マスク,20,,,
10003,Transparent_Head_Protector,透明な頭の防具,20,,,
10004,Pacifier,おしゃぶり,20,,,
10005,Wig,ファションカツラ,20,,,
10006,Queen's_Hair_Ornament,女王の髪飾り,20,,,
10007,Silk_Ribbon,シルクリボン,20,,,
10008,Punisher,精神棒,20,,,
10009,Wild_Flower,野生花,20,,,
10010,Battered_Pot,へこんだ鉄の鍋,20,,,
10011,Stellar_Hairpin,星のヘアーピン,20,,,
10012,Tiny_Egg_Shell,小さな卵殻,20,,,
10013,Backpack,かばん,1500,,,
10014,Rocker_Glasses,ロッカー眼鏡,2000,,,
10015,Green_Lace,緑色のレース,20,,,
10016,Golden_Bell,金の鈴,20,,,
10017,Bark_Shorts,木のパンツ,20,,,
10018,Monkey_Circlet,サルのリング,20,,,
10019,Red_Scarf,赤いマフラー,20,,,
10020,Sword_of_Chinese_Exorcist,道士の剣,20,,,
